user,business,rate
xtE4Rm6QLaeQ62GeP48clQ,0hrB2iwQZ52VZcZWYywXrA,5
g260Rmu_7Vt-yCXYwaAYVQ,0hrB2iwQZ52VZcZWYywXrA,5
bnP9QpwpUl-zM_0XEnipRQ,0hrB2iwQZ52VZcZWYywXrA,2
ZaPjyarrERKG8t6qGgXgKQ,0hrB2iwQZ52VZcZWYywXrA,5
T_wjLgPOPXry7Bea4MzoVQ,gClSqcwuLsgyZRCzhJc7Dg,3
T_wjLgPOPXry7Bea4MzoVQ,gClSqcwuLsgyZRCzhJc7Dg,1
PA9PH4-CVAueoG29yS3S2A,gClSqcwuLsgyZRCzhJc7Dg,1
UD7Y1CqfY6mDmRwIuCf6nA,gClSqcwuLsgyZRCzhJc7Dg,3
Q3fFv_ft17OyV-NRF1iQxw,gClSqcwuLsgyZRCzhJc7Dg,3
nYKao-8w_IOj4Mv8QWb2vg,gClSqcwuLsgyZRCzhJc7Dg,4
nCi-BpCo_4iNFPb4QWUL6w,1qCuOcks5HRv67OHovAVpg,4
tPUGLlDZLF7HrOC46NqTOA,1qCuOcks5HRv67OHovAVpg,5
_vS9qNQvx8wVUOIkj4qfAg,1qCuOcks5HRv67OHovAVpg,3
oYScNHEY4tpdZv73Rb1JwQ,1qCuOcks5HRv67OHovAVpg,4
FixW3C_F5FXggMLZIZMOag,1qCuOcks5HRv67OHovAVpg,4
neBCZl1X_pDl11y7nVYFoQ,1qCuOcks5HRv67OHovAVpg,3
FSSkTatYo-y8se7neCfJUA,1qCuOcks5HRv67OHovAVpg,5
qeNsxc0SRZ81tJ6FI9gR8Q,1qCuOcks5HRv67OHovAVpg,2
J_q8jN623uew8ZzMChXBCA,1qCuOcks5HRv67OHovAVpg,2
I_47G-R2_egp7ME5u_ltew,1qCuOcks5HRv67OHovAVpg,1
op2Gve4sAMQ4qEzq2Tad0g,1qCuOcks5HRv67OHovAVpg,3
P2g9lmWLF1k4i15vZM0vfQ,1qCuOcks5HRv67OHovAVpg,5
XeiKNx2LOdHWGILzgaybnA,1qCuOcks5HRv67OHovAVpg,2
JPPhyFE-UE453zA6K0TVgw,1qCuOcks5HRv67OHovAVpg,4
Xez2YmtfrixCNZe2CagFRw,1qCuOcks5HRv67OHovAVpg,4
rjsx6_pSqwl0zuiwa_tI2g,sbW8qHJgzEIH42B0S-3New,5
9fqpNMXpJZzHchhzx-Vwtw,sbW8qHJgzEIH42B0S-3New,2
7uxXuCcpw9-mUS3OJVw8aQ,sbW8qHJgzEIH42B0S-3New,3
KnLObhXcuk90MImbp5RCpQ,sbW8qHJgzEIH42B0S-3New,2
WMTm9HHRA3EewoxTX1Gleg,sbW8qHJgzEIH42B0S-3New,4
bvu13GyOUwhEjPum2xjiqQ,sbW8qHJgzEIH42B0S-3New,2
_vS9qNQvx8wVUOIkj4qfAg,sbW8qHJgzEIH42B0S-3New,3
aROP9D7ev2JMQTBWit-kYg,sbW8qHJgzEIH42B0S-3New,1
FSZaOuAQL9eBz1a61d0B2Q,sbW8qHJgzEIH42B0S-3New,4
7R79mN6iJNU6o0CI1aBesA,sbW8qHJgzEIH42B0S-3New,4
Nhvkukz5MECqEUQVfh6A6w,sbW8qHJgzEIH42B0S-3New,3
Enzdhh-rV5JgC4lgg0IdFw,sbW8qHJgzEIH42B0S-3New,2
bSkco4ZdB7REFtDsJUVrDA,sbW8qHJgzEIH42B0S-3New,4
oOUpBcRmerN5Eb6AkGp2wA,sbW8qHJgzEIH42B0S-3New,5
LwEfyIPU8woMqZsKqrf7NA,sbW8qHJgzEIH42B0S-3New,2
-OUKIatcSXuF-40IHcarwA,sbW8qHJgzEIH42B0S-3New,4
NkwnzWL-2xarGzJqdZt8Kg,sbW8qHJgzEIH42B0S-3New,4
Mzd8g_A1pE8okijGPmwkUw,sbW8qHJgzEIH42B0S-3New,3
UD7Y1CqfY6mDmRwIuCf6nA,sbW8qHJgzEIH42B0S-3New,3
L2ne7hSJDy0U6sBD8wVaQA,sbW8qHJgzEIH42B0S-3New,3
X9PkJksjTibFgC69cu0_hw,sbW8qHJgzEIH42B0S-3New,1
SLFFql08ndgemixpHfKhcw,sbW8qHJgzEIH42B0S-3New,2
2VqU7uoDeiE8OUL14Ce5Ig,sbW8qHJgzEIH42B0S-3New,1
ylIgegaQaJOjL4_lH2EkFA,sbW8qHJgzEIH42B0S-3New,3
ytgLwKzD6B4af5vW56RpJg,sbW8qHJgzEIH42B0S-3New,3
C3FWs14bTLo8Y-THOGIUtw,sbW8qHJgzEIH42B0S-3New,3
-xPKyCJiK9q1OFZ7GCZwBw,sbW8qHJgzEIH42B0S-3New,3
AVrY4uj14hOBI9yh3iE1KQ,sbW8qHJgzEIH42B0S-3New,4
Fc9bIArpenZkJH4fFc4EEg,sbW8qHJgzEIH42B0S-3New,3
1yesvpTW_EGykpHK0W8ayA,sbW8qHJgzEIH42B0S-3New,1
FTdIMw4TPn29cSDu76EEKQ,sbW8qHJgzEIH42B0S-3New,5
-Yg14AIbCHsuohf6zqVvQw,sbW8qHJgzEIH42B0S-3New,2
W9ZG5q-QIblXYeHgaPS5Uw,sbW8qHJgzEIH42B0S-3New,1
WzaaorVCmUTQvu4mScunNg,sbW8qHJgzEIH42B0S-3New,3
Q3F_FZ8pbdRNoSv0X1Y7sA,sbW8qHJgzEIH42B0S-3New,5
vQPRddwB2m9se3GDM05eGw,sbW8qHJgzEIH42B0S-3New,1
C3FWs14bTLo8Y-THOGIUtw,sbW8qHJgzEIH42B0S-3New,4
Nf0SSRgStO8scYoPSNVqag,sbW8qHJgzEIH42B0S-3New,5
ZNtgliTM7BjSabTfNUKL9A,sbW8qHJgzEIH42B0S-3New,3
Qs5dcst13DnQJwaBcR4VGg,sbW8qHJgzEIH42B0S-3New,5
fIKcxbs1u5oK74F-KgqGag,sbW8qHJgzEIH42B0S-3New,2
dMhJLpwpGSHkhMY4oxe7QA,sbW8qHJgzEIH42B0S-3New,3
jThUkO26of_9arLY5zUszg,sbW8qHJgzEIH42B0S-3New,2
Yw2GgwVircnuBGYKOofXag,sbW8qHJgzEIH42B0S-3New,1
RSExP0-Boucr4QyIEzZi0A,sbW8qHJgzEIH42B0S-3New,4
hscskgnpQmmNfNl9iZA7hw,sbW8qHJgzEIH42B0S-3New,5
QLiWMRXvgqws9QtS68tXJA,sbW8qHJgzEIH42B0S-3New,2
ILGPeuEGA36v3Ec-Co-eiA,McikHxxEqZ2X0joaRNKlaw,3
IbvOxKSps_K5wa3a2_jc-Q,McikHxxEqZ2X0joaRNKlaw,1
vNm0EuNWJ0GZwQifrxDWAQ,McikHxxEqZ2X0joaRNKlaw,2
NCYse908q22pjK4SrmDA5g,McikHxxEqZ2X0joaRNKlaw,5
-J9FWRI3Wj2U9eUULJPNFQ,McikHxxEqZ2X0joaRNKlaw,3
LhgQq1x4n9ardg1PFo8vgg,McikHxxEqZ2X0joaRNKlaw,2
WMTm9HHRA3EewoxTX1Gleg,McikHxxEqZ2X0joaRNKlaw,3
Hr1YoQltzetmVco5oncaPA,McikHxxEqZ2X0joaRNKlaw,1
fFoRIzbwpMiv3BvfdtdlXQ,McikHxxEqZ2X0joaRNKlaw,3
FyCBkNXwoI_6X6apbslg4g,McikHxxEqZ2X0joaRNKlaw,4
6rhAsfzfeb1hb91bQBipKg,McikHxxEqZ2X0joaRNKlaw,4
G7KQF0U0p25nf07dObPeVg,McikHxxEqZ2X0joaRNKlaw,3
bvu13GyOUwhEjPum2xjiqQ,McikHxxEqZ2X0joaRNKlaw,2
z8kmZwIcJ2D3rSMIHDuaLg,McikHxxEqZ2X0joaRNKlaw,4
gJhd8oM1yRDDGe3SPaC5Gw,McikHxxEqZ2X0joaRNKlaw,4
scIDar9VGDMcTOHbem37pg,McikHxxEqZ2X0joaRNKlaw,3
9cCTmiJ7hz35rHIdr8n9kA,McikHxxEqZ2X0joaRNKlaw,3
B5WkNWDxZ-baWoQc6DBNHA,McikHxxEqZ2X0joaRNKlaw,3
3q9p6IZTuIt59z7MxzjVVg,McikHxxEqZ2X0joaRNKlaw,4
QmykNasFdjyaQ3K8oME3fQ,McikHxxEqZ2X0joaRNKlaw,5
cF2CgY-_zNTBtQpaP_CeVw,McikHxxEqZ2X0joaRNKlaw,4
Y9J0JUfoY_xV_vCVnmLheA,McikHxxEqZ2X0joaRNKlaw,4
wF2GUprZUxRi2DIInefH-w,McikHxxEqZ2X0joaRNKlaw,5
izrGea9JvRtmaTaQEwrO3w,McikHxxEqZ2X0joaRNKlaw,4
1Nn58APYG7Qz1tRiqdGCng,McikHxxEqZ2X0joaRNKlaw,4
u7rJ_CFbp4IYeT39fNfVDQ,McikHxxEqZ2X0joaRNKlaw,4
rrGE6D7KhnrEMV75Kj3g7w,McikHxxEqZ2X0joaRNKlaw,2
jaDTgMqh4DzoLJrMrW3JcA,McikHxxEqZ2X0joaRNKlaw,3
nEYPahVwXGD2Pjvgkm7QqQ,McikHxxEqZ2X0joaRNKlaw,2
JVb5BRi7NSgXqVoMJCO0Hw,McikHxxEqZ2X0joaRNKlaw,1
vjcjHR3G_Vu-Ruo5JcLtWA,McikHxxEqZ2X0joaRNKlaw,3
_Ud7sdn_khya8e2f3FNvWA,McikHxxEqZ2X0joaRNKlaw,4
sS2sSWqZMnQMRoWx-Mdzgg,McikHxxEqZ2X0joaRNKlaw,2
wtQsINapBJLhtfIe2xecpw,McikHxxEqZ2X0joaRNKlaw,4
_e5drmTJBSV0yiFBrTimtg,McikHxxEqZ2X0joaRNKlaw,3
jhukBhC_BgGdBclC9kl7UA,McikHxxEqZ2X0joaRNKlaw,3
kRa-sZPizt2EqWYVFZ6DGw,McikHxxEqZ2X0joaRNKlaw,4
9Ify25DK87s5_u2EhK0_Rg,McikHxxEqZ2X0joaRNKlaw,4
bSkco4ZdB7REFtDsJUVrDA,McikHxxEqZ2X0joaRNKlaw,3
1Vr1Sq8FGnP-8HuD79IhbQ,McikHxxEqZ2X0joaRNKlaw,5
VSfPN4tGH4Tjd3JUu8yUew,McikHxxEqZ2X0joaRNKlaw,4
i0aToSFRKd6PjF3dMY8JLQ,McikHxxEqZ2X0joaRNKlaw,2
-0MGEWw692xeqwmdvsnFZw,McikHxxEqZ2X0joaRNKlaw,4
2VqU7uoDeiE8OUL14Ce5Ig,McikHxxEqZ2X0joaRNKlaw,4
8fApIAMHn2MZJFUiCQto5Q,McikHxxEqZ2X0joaRNKlaw,3
ytgLwKzD6B4af5vW56RpJg,McikHxxEqZ2X0joaRNKlaw,4
Yvn7DHj7o7sSCH2rNH74Mw,McikHxxEqZ2X0joaRNKlaw,2
DLu1Bum8EXNE62xno-v0VA,McikHxxEqZ2X0joaRNKlaw,2
t5mr9snU8tI7hcjMSCYxLQ,McikHxxEqZ2X0joaRNKlaw,4
fwsJGulnozT2U6FefsLiFw,McikHxxEqZ2X0joaRNKlaw,3
N1colY77TPM51Q2HIx46Fg,McikHxxEqZ2X0joaRNKlaw,4
p8z32LHEzVlrY42oS4la_A,McikHxxEqZ2X0joaRNKlaw,5
o8enZ6q-a9KlQ1G5CWzOZw,McikHxxEqZ2X0joaRNKlaw,5
ri9L-HZ_0fUJgALY4vCz7A,McikHxxEqZ2X0joaRNKlaw,4
ivErlAt_FqAgaDUuDHQMcQ,McikHxxEqZ2X0joaRNKlaw,4
tC62PSePYtPwSKc6Asf7rQ,McikHxxEqZ2X0joaRNKlaw,1
bEIXIfk1Zys1r_nmGNiF9A,McikHxxEqZ2X0joaRNKlaw,3
pNIud6KW96svNcvb2WQ-XQ,McikHxxEqZ2X0joaRNKlaw,3
5UCdxI_krbnv7_7Q3Ur_eQ,McikHxxEqZ2X0joaRNKlaw,4
I-jk9_xWCV3zfDqwrIJDSQ,McikHxxEqZ2X0joaRNKlaw,4
W9ZG5q-QIblXYeHgaPS5Uw,McikHxxEqZ2X0joaRNKlaw,4
2rSeth60_CuWN3ZJ4k41lg,McikHxxEqZ2X0joaRNKlaw,2
MNSjtwY2H5cjwqKzCJRIDw,McikHxxEqZ2X0joaRNKlaw,5
I-jk9_xWCV3zfDqwrIJDSQ,McikHxxEqZ2X0joaRNKlaw,4
p3MF38R3Htt3ZWyPJMTFgQ,McikHxxEqZ2X0joaRNKlaw,4
9b6REasjDBQAYDpXcKQ2NQ,McikHxxEqZ2X0joaRNKlaw,5
_mToBObzitXvOwCvlJ0NNw,McikHxxEqZ2X0joaRNKlaw,1
sN5hd2VEOaoBK_W0theW_Q,McikHxxEqZ2X0joaRNKlaw,5
2IgUSmuW0oZVxwwCZmM2wA,McikHxxEqZ2X0joaRNKlaw,5
PnlhfJ_mUpdHBGbhQZ_Ucg,McikHxxEqZ2X0joaRNKlaw,5
DSXekZAu_BeKmqYaRyNfmw,McikHxxEqZ2X0joaRNKlaw,5
Ofk843AUiVWxtNEoH0QFow,McikHxxEqZ2X0joaRNKlaw,4
P1F3B8GinmPx_NuwmkqVdA,McikHxxEqZ2X0joaRNKlaw,4
qZbgGiWIi52GL7o3ot5ckw,McikHxxEqZ2X0joaRNKlaw,4
op2Gve4sAMQ4qEzq2Tad0g,McikHxxEqZ2X0joaRNKlaw,4
N_cH3QA_eXXmnzz-nzEeKA,McikHxxEqZ2X0joaRNKlaw,2
jEJYKnFHHXzHlESRAlSl2g,McikHxxEqZ2X0joaRNKlaw,2
SlKJNLm1SQdgaaKtqD--1w,McikHxxEqZ2X0joaRNKlaw,3
MSuyK2p8G9hEqyWf5IgnYQ,McikHxxEqZ2X0joaRNKlaw,4
ihZulJIQ88ebAZXlpO0P1Q,McikHxxEqZ2X0joaRNKlaw,1
JPPhyFE-UE453zA6K0TVgw,McikHxxEqZ2X0joaRNKlaw,4
r99gQXj37f7Q8U1cnA5mJQ,McikHxxEqZ2X0joaRNKlaw,3
C4Oh_pJGOmsFVkHTMYG4tA,McikHxxEqZ2X0joaRNKlaw,5
9bHJnCShYMAOMhsxCdgGmA,tv8cS4aaA1VDaInYgggb6g,4
vjcjHR3G_Vu-Ruo5JcLtWA,tv8cS4aaA1VDaInYgggb6g,3
6QhWTugzBJ3cdv2N4WZcSA,tv8cS4aaA1VDaInYgggb6g,3
_e5drmTJBSV0yiFBrTimtg,tv8cS4aaA1VDaInYgggb6g,4
5kVILHxR7jRljKOfWyFO5w,tv8cS4aaA1VDaInYgggb6g,3
nEYPahVwXGD2Pjvgkm7QqQ,tv8cS4aaA1VDaInYgggb6g,3
_7Lg8iTWpFc0O7PEA8FmbQ,tv8cS4aaA1VDaInYgggb6g,3
jaDTgMqh4DzoLJrMrW3JcA,tv8cS4aaA1VDaInYgggb6g,3
bvu13GyOUwhEjPum2xjiqQ,tv8cS4aaA1VDaInYgggb6g,3
TK-WVnVbDcDuFbrdWVhYuQ,tv8cS4aaA1VDaInYgggb6g,3
1Spi4UfPNf-_gVO-jk7zYA,tv8cS4aaA1VDaInYgggb6g,1
So32N7bSbUd1RwhFtI6jTQ,tv8cS4aaA1VDaInYgggb6g,4
e7iHB7gZbVuD-UvJVKe3cQ,tv8cS4aaA1VDaInYgggb6g,2
8syjbjJRkzxK9RUaKewUrg,tv8cS4aaA1VDaInYgggb6g,2
vFgVosI6MUPX8Y23hmuMXw,tv8cS4aaA1VDaInYgggb6g,3
HFWtAL1-caQ_N2_Bl7x2kQ,tv8cS4aaA1VDaInYgggb6g,2
f9LuLzqLMNJJoV3zmu6dBA,tv8cS4aaA1VDaInYgggb6g,3
cNsuaATGLVUUpDSkChEk-g,tv8cS4aaA1VDaInYgggb6g,2
Nhvkukz5MECqEUQVfh6A6w,tv8cS4aaA1VDaInYgggb6g,3
2qp-XuRq7w73yL4uyGg6-Q,tv8cS4aaA1VDaInYgggb6g,4
OJuQmL8zhIZXnh9E1W64hA,tv8cS4aaA1VDaInYgggb6g,4
Pc2ezRRHcXUXWXmZutQPeg,tv8cS4aaA1VDaInYgggb6g,4
wCJbSEmMeZ0mAnJRQEyfCQ,tv8cS4aaA1VDaInYgggb6g,3
2rSeth60_CuWN3ZJ4k41lg,tv8cS4aaA1VDaInYgggb6g,4
2_ZX4VQU32gF9Dhi0PhQFw,tv8cS4aaA1VDaInYgggb6g,1
ckLyJAIbb4Do-ymu8fwMQQ,tv8cS4aaA1VDaInYgggb6g,3
cM9e72mfMtKKRmCnS1VGCA,tv8cS4aaA1VDaInYgggb6g,4
m235WGuRXZe56Ruf4zX2Ig,tv8cS4aaA1VDaInYgggb6g,4
Vj4O2UfLm8PkGudiije0cw,tv8cS4aaA1VDaInYgggb6g,3
NCbTZXXpHXocGGwdJwwskg,tv8cS4aaA1VDaInYgggb6g,5
jThUkO26of_9arLY5zUszg,tv8cS4aaA1VDaInYgggb6g,4
Z2V1WiOtxbjNv4XZuakR8A,tv8cS4aaA1VDaInYgggb6g,2
prVfGCe-eVKAXlVsg1npeQ,eT5Ck7Gg1dBJobca9VFovw,4
jwKgiDjVEC8DPjG5NTGllg,eT5Ck7Gg1dBJobca9VFovw,5
nCi-BpCo_4iNFPb4QWUL6w,eT5Ck7Gg1dBJobca9VFovw,5
bvu13GyOUwhEjPum2xjiqQ,eT5Ck7Gg1dBJobca9VFovw,3
nEYPahVwXGD2Pjvgkm7QqQ,eT5Ck7Gg1dBJobca9VFovw,3
Enzdhh-rV5JgC4lgg0IdFw,eT5Ck7Gg1dBJobca9VFovw,4
_vS9qNQvx8wVUOIkj4qfAg,eT5Ck7Gg1dBJobca9VFovw,4
B5WkNWDxZ-baWoQc6DBNHA,eT5Ck7Gg1dBJobca9VFovw,4
nEYPahVwXGD2Pjvgkm7QqQ,eT5Ck7Gg1dBJobca9VFovw,4
OHA413ngP41R5y5E4a_JoQ,eT5Ck7Gg1dBJobca9VFovw,5
wzewQMHDSnEeh0ZGC7DU0A,eT5Ck7Gg1dBJobca9VFovw,3
oSo_3ARkzud3Wjc7evC2tg,eT5Ck7Gg1dBJobca9VFovw,4
bSkco4ZdB7REFtDsJUVrDA,eT5Ck7Gg1dBJobca9VFovw,4
Yvn7DHj7o7sSCH2rNH74Mw,eT5Ck7Gg1dBJobca9VFovw,4
Q3fFv_ft17OyV-NRF1iQxw,eT5Ck7Gg1dBJobca9VFovw,3
So32N7bSbUd1RwhFtI6jTQ,eT5Ck7Gg1dBJobca9VFovw,4
RP4kX4YZDvakqSF25tiuEA,eT5Ck7Gg1dBJobca9VFovw,1
9OZH1Ecw-qUkCW5MS0NefA,eT5Ck7Gg1dBJobca9VFovw,3
22OgTmm9O84x7v1js4anuw,eT5Ck7Gg1dBJobca9VFovw,4
UD7Y1CqfY6mDmRwIuCf6nA,eT5Ck7Gg1dBJobca9VFovw,3
T_wjLgPOPXry7Bea4MzoVQ,HwwEfnZKLNOUoqfgcwAgcQ,4
clgaCFcZ0-JnM7V9DGbOlg,HwwEfnZKLNOUoqfgcwAgcQ,4
yfH0ksVwjGmnYuJfUimBJQ,HwwEfnZKLNOUoqfgcwAgcQ,3
bSkco4ZdB7REFtDsJUVrDA,HwwEfnZKLNOUoqfgcwAgcQ,3
UD7Y1CqfY6mDmRwIuCf6nA,HwwEfnZKLNOUoqfgcwAgcQ,2
WMTm9HHRA3EewoxTX1Gleg,HwwEfnZKLNOUoqfgcwAgcQ,5
e1W6pOaJbovM-jEosgwOCw,HwwEfnZKLNOUoqfgcwAgcQ,5
E62SZVU_FsbCYaVnMRs4TA,HwwEfnZKLNOUoqfgcwAgcQ,3
Q3fFv_ft17OyV-NRF1iQxw,HwwEfnZKLNOUoqfgcwAgcQ,3
f1rFU7s8I89kpELGSQz0Yw,HwwEfnZKLNOUoqfgcwAgcQ,3
FLxgiNF9rsiXR-zbEcWBRQ,EoAY1JSVeJriBzId8lUQwQ,3
6gAUg6gUBZT4bYCQztZxgA,EoAY1JSVeJriBzId8lUQwQ,3
TckShYnQa0eD3WQxdoE3GQ,EoAY1JSVeJriBzId8lUQwQ,2
WMTm9HHRA3EewoxTX1Gleg,EoAY1JSVeJriBzId8lUQwQ,4
xqk-h7HAGyUlVbvEUUf67Q,EoAY1JSVeJriBzId8lUQwQ,4
Xmuk68liVfhyG-WfsUt_hg,EoAY1JSVeJriBzId8lUQwQ,3
WgZoTeruB97OkN2-XPOUKA,EoAY1JSVeJriBzId8lUQwQ,3
EjxE1dW0WVqOezpKqFN5kQ,EoAY1JSVeJriBzId8lUQwQ,3
8GccAq9PTpIWlp0gnCHoRQ,EoAY1JSVeJriBzId8lUQwQ,1
-Gdjho_gZhgTXkYmSPy0qw,EoAY1JSVeJriBzId8lUQwQ,2
_vS9qNQvx8wVUOIkj4qfAg,EoAY1JSVeJriBzId8lUQwQ,3
4q3czSXkHBPkW21RdzpJ2A,EoAY1JSVeJriBzId8lUQwQ,2
xeBOz-J1YEnmk95bFBqpBA,EoAY1JSVeJriBzId8lUQwQ,1
1zX6tmYdu9QZHTm4fVwp0w,EoAY1JSVeJriBzId8lUQwQ,3
So32N7bSbUd1RwhFtI6jTQ,EoAY1JSVeJriBzId8lUQwQ,3
So32N7bSbUd1RwhFtI6jTQ,EoAY1JSVeJriBzId8lUQwQ,1
rkmM0Ku4NmG6gE5DaaEntA,EoAY1JSVeJriBzId8lUQwQ,1
ulik60Aw4MMl3fKi78B_fg,EoAY1JSVeJriBzId8lUQwQ,1
-OUKIatcSXuF-40IHcarwA,EoAY1JSVeJriBzId8lUQwQ,4
Bq-4Wan0Y2klBlgqWWaEjA,EoAY1JSVeJriBzId8lUQwQ,1
vJxXGprSf3ZQkvOfmldPFw,EoAY1JSVeJriBzId8lUQwQ,4
Z3U9fnv8i9rA7yZYpGC66Q,EoAY1JSVeJriBzId8lUQwQ,4
Z9RftMXzG39L-h4ubdu_Xw,EoAY1JSVeJriBzId8lUQwQ,5
w0KBFGSbdsUtfaQid2Jzbg,EoAY1JSVeJriBzId8lUQwQ,4
UodvaLoRqKx0XMgS2lfctw,EoAY1JSVeJriBzId8lUQwQ,3
Q3fFv_ft17OyV-NRF1iQxw,EoAY1JSVeJriBzId8lUQwQ,3
hkbwjnY42LDloMV84Yoy5g,EoAY1JSVeJriBzId8lUQwQ,2
fVCwHdAELZAa_YuderbTdg,EoAY1JSVeJriBzId8lUQwQ,3
aJf2Efw3pilH26zmSn2lPw,EoAY1JSVeJriBzId8lUQwQ,3
roReLynNBIuqwH47ow77SQ,EoAY1JSVeJriBzId8lUQwQ,1
URwqYyZV2XwM-GoF_f6_MQ,EoAY1JSVeJriBzId8lUQwQ,4
Nf0SSRgStO8scYoPSNVqag,EoAY1JSVeJriBzId8lUQwQ,5
bvu13GyOUwhEjPum2xjiqQ,EoAY1JSVeJriBzId8lUQwQ,1
Br0hRNDvFXLz4AM51GwmMw,EoAY1JSVeJriBzId8lUQwQ,2
cFZWUEv28HKZIAr4ZMJoRA,EoAY1JSVeJriBzId8lUQwQ,1
IXqt0sAKos17htM32PfOkQ,EoAY1JSVeJriBzId8lUQwQ,1
N_cH3QA_eXXmnzz-nzEeKA,EoAY1JSVeJriBzId8lUQwQ,4
xZEPhslvDx20A_YdS_FnNg,EoAY1JSVeJriBzId8lUQwQ,2
bpS6QV1eLwsGOJuZDJJd3w,EoAY1JSVeJriBzId8lUQwQ,2
5s0YP_ZMshAYPb0VdSfukw,EoAY1JSVeJriBzId8lUQwQ,2
gtJJBaQwTwE45NnNF0coVA,EoAY1JSVeJriBzId8lUQwQ,4
JPPhyFE-UE453zA6K0TVgw,EoAY1JSVeJriBzId8lUQwQ,2
DLu1Bum8EXNE62xno-v0VA,EoAY1JSVeJriBzId8lUQwQ,2
KSS6v5fcZNoelu4eEZCFcw,EoAY1JSVeJriBzId8lUQwQ,3
U3scIL7PBxkNfSeRNvU2HQ,EoAY1JSVeJriBzId8lUQwQ,3
1PxFWRL7OL5uteROuWEHhA,EoAY1JSVeJriBzId8lUQwQ,5
iTmWHtltCtk0Gm55AOxrUA,uI0LvTXFACid1308KFO5ew,4
JEvkfVPf_DuhX-ntE5L6bQ,uI0LvTXFACid1308KFO5ew,2
QOdrDkYXhqA8jtPzfpugWQ,uI0LvTXFACid1308KFO5ew,2
qPGLUQUG43b3aBZKDUBlMw,uI0LvTXFACid1308KFO5ew,4
lJsCDFtnR2-AMhDdWtCRug,uI0LvTXFACid1308KFO5ew,3
7R79mN6iJNU6o0CI1aBesA,uI0LvTXFACid1308KFO5ew,4
nEYPahVwXGD2Pjvgkm7QqQ,uI0LvTXFACid1308KFO5ew,3
yIhhNAk3aAVUChiUhqpFaA,uI0LvTXFACid1308KFO5ew,1
qUPwH9Vvx65RxcGgZL-f7A,uI0LvTXFACid1308KFO5ew,5
WzaaorVCmUTQvu4mScunNg,uI0LvTXFACid1308KFO5ew,3
_OvJhmhV_rUn5AxN613uOQ,uI0LvTXFACid1308KFO5ew,2
kRrg7nU-BJpW1xDQptNH1g,uI0LvTXFACid1308KFO5ew,4
8hWBnQA_ckmXoRHYPUmm3g,Y4CcDDyMoDpK7BbpKawWjw,5
RUzgukpOdXieKA6BaLnCfQ,Y4CcDDyMoDpK7BbpKawWjw,5
fwsJGulnozT2U6FefsLiFw,Y4CcDDyMoDpK7BbpKawWjw,5
K1oHkXNn1ZRmdnSN5AFsGw,RxKrw38oyeYszQ6guY5b1A,5
iurbZ56AKx-c47IFL8UsSg,RxKrw38oyeYszQ6guY5b1A,5
lmNU52Qr_VC41gNp_4is7A,RxKrw38oyeYszQ6guY5b1A,5
TQCCfQD1zz2eRLaYuOs34A,RxKrw38oyeYszQ6guY5b1A,5
z-DMW8En53HnyoGv8lLF6w,RxKrw38oyeYszQ6guY5b1A,5
UUa7F3FCC8bLVcfmUSZ9rA,RxKrw38oyeYszQ6guY5b1A,5
zkcLyOWaEqc-L0s-cQr4ag,RxKrw38oyeYszQ6guY5b1A,1
sjSo7Bd7DHRgwWbVBOrOHw,TfvWSIAMFZ9zI3y2-K6wOA,3
qyGzRrLmuMtZrqgj8-2FRA,TfvWSIAMFZ9zI3y2-K6wOA,1
JPPhyFE-UE453zA6K0TVgw,TfvWSIAMFZ9zI3y2-K6wOA,3
IbvOxKSps_K5wa3a2_jc-Q,tU-YtoW339PXJmUGSix_AQ,2
ytgLwKzD6B4af5vW56RpJg,tU-YtoW339PXJmUGSix_AQ,4
ylIgegaQaJOjL4_lH2EkFA,tU-YtoW339PXJmUGSix_AQ,2
W9ZG5q-QIblXYeHgaPS5Uw,tU-YtoW339PXJmUGSix_AQ,1
WMTm9HHRA3EewoxTX1Gleg,tU-YtoW339PXJmUGSix_AQ,3
1PxFWRL7OL5uteROuWEHhA,tU-YtoW339PXJmUGSix_AQ,2
Nf0SSRgStO8scYoPSNVqag,tU-YtoW339PXJmUGSix_AQ,5
gtJJBaQwTwE45NnNF0coVA,tU-YtoW339PXJmUGSix_AQ,4
c0JfpOXVBY3ajEhDaCth5A,tU-YtoW339PXJmUGSix_AQ,2
RT_J6yY0I01nANeP6wARxA,tU-YtoW339PXJmUGSix_AQ,2
iXU9nJvHRtI2o4p8sqt3XQ,6p9TlP2I8S4agxYMNFSDjg,3
WMTm9HHRA3EewoxTX1Gleg,6p9TlP2I8S4agxYMNFSDjg,4
iyrxeeRCBceFbvaLlk1ifg,6p9TlP2I8S4agxYMNFSDjg,4
bvu13GyOUwhEjPum2xjiqQ,6p9TlP2I8S4agxYMNFSDjg,2
7PDm_RG8tTTKrauImGbPuQ,6p9TlP2I8S4agxYMNFSDjg,3
INVBi5surB5UbeDXWmqSuQ,6p9TlP2I8S4agxYMNFSDjg,2
sPQ10u9ZsrCVCKhQylFxgQ,6p9TlP2I8S4agxYMNFSDjg,1
T_wjLgPOPXry7Bea4MzoVQ,6p9TlP2I8S4agxYMNFSDjg,2
fnGjyk92NQZlnAWOhw01bw,6p9TlP2I8S4agxYMNFSDjg,2
